2.4900e+02 4.6000e+01 1.1300e+02
2.3161e+02 5.7949e+01 8.1689e+01
4.6000e+01 3.2000e+01 7.6000e+01
3.4000e+01 2.8000e+01 7.7000e+01
3.4000e+01 2.8000e+01 7.7000e+01
2.7200e+02 3.7000e+01 1.0400e+02
2.5393e+02 4.6833e+01 7.2256e+01
2.2300e+02 3.9000e+01 4.9000e+01
6.7000e+01 2.7000e+01 7.2000e+01
8.6000e+01 3.3000e+01 7.4000e+01
6.1000e+01 2.8000e+01 7.5000e+01
9.2000e+01 2.9000e+01 1.0100e+02
7.4000e+01 4.3000e+01 0.0000e+00
3.1724e+02 8.4263e+01 -1.7088e+01
1.2200e+02 4.0000e+01 1.3500e+02
2.0023e+02 5.8258e+01 5.3316e+01
1.8400e+02 8.9000e+01 2.8000e+01
1.8400e+02 8.8000e+01 3.4000e+01
7.4000e+01 3.2000e+01 1.6400e+02
2.0911e+02 6.3495e+01 7.7779e+01
1.0200e+02 3.3000e+01 1.4800e+02
1.0900e+02 5.9000e+01 -1.6400e+02
5.0979e+01 2.8000e+01 8.9981e+01
1.0700e+02 4.5000e+01 1.1700e+02
3.1800e+02 6.9000e+01 1.6900e+02
3.1800e+02 6.9000e+01 1.6900e+02
2.7710e+02 4.7073e+01 9.2794e+01
2.0144e+02 7.9545e+01 1.8315e+01
1.2200e+02 5.1000e+01 -1.7200e+02
2.7336e+02 5.2691e+01 1.1725e+02
1.1000e+01 7.1000e+01 -1.6000e+01
4.7000e+01 3.3000e+01 6.0000e+01
