"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
"// "
"// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate "
"// science education through climate modeling research projects. In Proceedings of the "
"// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on "
"// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu"
"// "
"// Note: This file contains NaN (Not a Number) values for latitude and longitude to "
"// indicate the end of a polygon. The original file used a single ""999"" value instead."
"// A type ""CO"" is assigned, and a comment column contains the polygon name."
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type,Comment
-53.7,47.6,CO,CO-13
-53.9,47.8,CO,CO-13
-53.8,48.1,CO,CO-13
-53.0,48.6,CO,CO-13
-53.8,48.5,CO,CO-13
-54.0,48.8,CO,CO-13
-53.5,49.3,CO,CO-13
-54.0,49.4,CO,CO-13
-54.7,49.4,CO,CO-13
-55.3,49.3,CO,CO-13
-55.9,49.7,CO,CO-13
-55.5,49.9,CO,CO-13
-56.1,50.1,CO,CO-13
-56.8,49.8,CO,CO-13
-56.5,50.3,CO,CO-13
-56.2,50.6,CO,CO-13
-55.7,51.1,CO,CO-13
-55.5,51.6,CO,CO-13
-56.0,51.6,CO,CO-13
-56.7,51.3,CO,CO-13
-57.0,51.0,CO,CO-13
-57.3,50.6,CO,CO-13
-57.7,50.1,CO,CO-13
-57.9,49.5,CO,CO-13
-58.4,49.0,CO,CO-13
-58.8,48.6,CO,CO-13
-58.4,48.5,CO,CO-13
-58.9,48.2,CO,CO-13
-59.3,47.9,CO,CO-13
NaN,NaN,CO,End polygon
-90.0,71.8,CO,CO-14
-89.0,71.3,CO,CO-14
-88.3,70.8,CO,CO-14
-87.3,70.4,CO,CO-14
-85.8,70.1,CO,CO-14
-84.3,70.1,CO,CO-14
-82.3,69.9,CO,CO-14
-81.3,70.0,CO,CO-14
-79.8,69.6,CO,CO-14
-79.0,69.8,CO,CO-14
-78.1,70.3,CO,CO-14
-77.5,69.8,CO,CO-14
-75.8,69.3,CO,CO-14
-76.2,68.7,CO,CO-14
-75.0,69.0,CO,CO-14
-74.3,68.5,CO,CO-14
-73.0,68.2,CO,CO-14
-72.7,67.7,CO,CO-14
-72.3,67.3,CO,CO-14
-73.0,66.9,CO,CO-14
-73.7,66.5,CO,CO-14
-74.6,66.2,CO,CO-14
-73.7,65.7,CO,CO-14
-74.7,65.3,CO,CO-14
-76.0,65.3,CO,CO-14
-77.5,65.5,CO,CO-14
-77.7,65.2,CO,CO-14
-78.3,65.1,CO,CO-14
-78.6,64.7,CO,CO-14
-78.0,64.3,CO,CO-14
-76.5,64.3,CO,CO-14
-75.7,64.5,CO,CO-14
-74.7,64.4,CO,CO-14
-73.7,64.2,CO,CO-14
-72.8,64.0,CO,CO-14
-71.9,63.8,CO,CO-14
-71.9,63.3,CO,CO-14
-71.1,63.0,CO,CO-14
-70.3,62.8,CO,CO-14
-69.3,62.7,CO,CO-14
-69.0,62.4,CO,CO-14
-68.1,62.2,CO,CO-14
-67.2,62.0,CO,CO-14
-66.2,61.9,CO,CO-14
-66.2,62.3,CO,CO-14
-66.9,62.7,CO,CO-14
-67.8,63.1,CO,CO-14
-68.5,63.4,CO,CO-14
-68.9,63.8,CO,CO-14
-67.8,63.6,CO,CO-14
-66.8,63.3,CO,CO-14
-65.7,62.9,CO,CO-14
-64.5,62.9,CO,CO-14
-64.2,63.6,CO,CO-14
-65.0,64.0,CO,CO-14
-65.1,64.5,CO,CO-14
-65.7,64.8,CO,CO-14
-66.8,65.3,CO,CO-14
-67.4,65.8,CO,CO-14
-67.2,66.4,CO,CO-14
-65.5,65.9,CO,CO-14
-65.0,65.3,CO,CO-14
-63.8,65.0,CO,CO-14
-63.5,65.5,CO,CO-14
-62.3,65.7,CO,CO-14
-62.1,66.1,CO,CO-14
-61.4,66.7,CO,CO-14
-62.2,67.0,CO,CO-14
-63.2,67.3,CO,CO-14
-64.2,67.7,CO,CO-14
-65.2,68.1,CO,CO-14
-66.7,68.1,CO,CO-14
-68.1,68.5,CO,CO-14
-68.1,69.0,CO,CO-14
-66.7,69.2,CO,CO-14
-67.9,69.6,CO,CO-14
-67.5,70.0,CO,CO-14
-68.3,70.5,CO,CO-14
-69.7,70.8,CO,CO-14
-71.3,71.4,CO,CO-14
-72.4,71.7,CO,CO-14
-74.0,71.8,CO,CO-14
-74.0,72.3,CO,CO-14
-74.3,72.6,CO,CO-14
-75.7,72.5,CO,CO-14
-76.8,72.7,CO,CO-14
-77.8,72.8,CO,CO-14
-79.0,72.5,CO,CO-14
-80.2,72.5,CO,CO-14
-81.2,72.2,CO,CO-14
-80.8,72.7,CO,CO-14
-81.5,73.1,CO,CO-14
-81.2,73.6,CO,CO-14
-81.7,73.8,CO,CO-14
-82.9,73.8,CO,CO-14
-84.3,73.4,CO,CO-14
-85.5,73.0,CO,CO-14
-85.6,72.5,CO,CO-14
-85.7,72.1,CO,CO-14
-85.3,71.7,CO,CO-14
-86.3,72.0,CO,CO-14
-86.4,72.4,CO,CO-14
-86.5,72.8,CO,CO-14
-86.1,73.3,CO,CO-14
-85.5,73.5,CO,CO-14
-84.0,73.8,CO,CO-14
-85.4,73.8,CO,CO-14
-87.0,73.8,CO,CO-14
-88.0,73.6,CO,CO-14
-89.1,73.2,CO,CO-14
-89.6,72.8,CO,CO-14
-90.0,72.3,CO,CO-14
-90.0,71.8,CO,CO-14
NaN,NaN,CO,End polygon
-96.2,77.0,CO,CO-15
-96.3,76.7,CO,CO-15
-95.1,76.3,CO,CO-15
-93.3,76.3,CO,CO-15
-92.2,76.1,CO,CO-15
-91.8,75.7,CO,CO-15
-92.2,75.3,CO,CO-15
-92.0,74.8,CO,CO-15
-90.0,74.5,CO,CO-15
-88.2,74.5,CO,CO-15
-86.5,74.4,CO,CO-15
-84.7,74.4,CO,CO-15
-83.7,74.8,CO,CO-15
-82.2,74.5,CO,CO-15
-80.4,74.7,CO,CO-15
-79.8,75.1,CO,CO-15
-79.8,75.5,CO,CO-15
-81.6,75.7,CO,CO-15
-83.1,75.7,CO,CO-15
-84.8,75.8,CO,CO-15
-86.8,75.6,CO,CO-15
-88.7,75.7,CO,CO-15
-90.2,76.0,CO,CO-15
-89.7,76.2,CO,CO-15
-90.8,76.4,CO,CO-15
-91.2,76.7,CO,CO-15
-93.0,76.7,CO,CO-15
-94.3,76.9,CO,CO-15
-96.2,77.0,CO,CO-15
NaN,NaN,CO,End polygon
-95.0,80.0,CO,CO-16
-93.8,79.7,CO,CO-16
-93.2,79.3,CO,CO-16
-93.7,79.0,CO,CO-16
-93.3,78.5,CO,CO-16
-92.0,78.2,CO,CO-16
-89.3,78.2,CO,CO-16
-88.1,78.5,CO,CO-16
-87.3,79.0,CO,CO-16
-85.9,79.3,CO,CO-16
-85.9,79.6,CO,CO-16
-87.7,79.8,CO,CO-16
-87.2,80.2,CO,CO-16
-88.0,80.4,CO,CO-16
-90.2,80.5,CO,CO-16
-91.3,80.8,CO,CO-16
-92.0,81.3,CO,CO-16
-93.6,81.3,CO,CO-16
-93.7,80.8,CO,CO-16
-95.0,80.5,CO,CO-16
-95.0,80.0,CO,CO-16
NaN,NaN,CO,End polygon
-90.5,81.5,CO,CO-17
-90.0,81.0,CO,CO-17
-88.3,80.7,CO,CO-17
-85.5,80.7,CO,CO-17
-83.5,80.8,CO,CO-17
-80.7,80.8,CO,CO-17
-77.7,80.9,CO,CO-17
-79.6,80.6,CO,CO-17
-82.5,80.5,CO,CO-17
-83.7,80.3,CO,CO-17
-85.8,80.4,CO,CO-17
-86.7,79.9,CO,CO-17
-85.2,79.7,CO,CO-17
-85.2,79.3,CO,CO-17
-84.6,78.9,CO,CO-17
-86.0,78.8,CO,CO-17
-87.6,78.2,CO,CO-17
-85.6,77.9,CO,CO-17
-88.0,77.8,CO,CO-17
-88.0,77.4,CO,CO-17
-87.0,77.3,CO,CO-17
-88.2,77.1,CO,CO-17
-89.5,76.8,CO,CO-17
-89.5,76.4,CO,CO-17
-87.7,76.3,CO,CO-17
-85.2,76.3,CO,CO-17
-84.0,76.4,CO,CO-17
-82.7,76.3,CO,CO-17
-81.6,76.5,CO,CO-17
-81.0,76.2,CO,CO-17
-79.0,76.4,CO,CO-17
-77.8,76.8,CO,CO-17
-79.3,77.3,CO,CO-17
-77.7,77.6,CO,CO-17
-78.0,77.9,CO,CO-17
-75.8,78.0,CO,CO-17
-75.0,78.5,CO,CO-17
-75.0,79.0,CO,CO-17
-74.0,79.5,CO,CO-17
-71.5,79.7,CO,CO-17
-70.0,80.2,CO,CO-17
-68.8,80.6,CO,CO-17
-66.7,81.0,CO,CO-17
-64.3,81.4,CO,CO-17
-64.2,81.7,CO,CO-17
-62.5,82.0,CO,CO-17
-61.2,82.2,CO,CO-17
-61.2,82.4,CO,CO-17
-62.9,82.5,CO,CO-17
-64.4,82.8,CO,CO-17
-67.2,82.9,CO,CO-17
-69.7,83.1,CO,CO-17
-72.5,83.1,CO,CO-17
-74.5,83.0,CO,CO-17
-76.8,83.0,CO,CO-17
-80.8,82.9,CO,CO-17
-82.6,82.6,CO,CO-17
-85.0,82.3,CO,CO-17
-86.7,82.1,CO,CO-17
-86.7,81.9,CO,CO-17
-89.0,81.9,CO,CO-17
-90.5,81.5,CO,CO-17
NaN,NaN,CO,End polygon
-102.9,72.9,CO,CO-18
-102.3,72.6,CO,CO-18
-102.0,72.3,CO,CO-18
-100.9,72.3,CO,CO-18
-99.9,71.8,CO,CO-18
-99.0,71.3,CO,CO-18
-97.8,71.7,CO,CO-18
-96.4,71.8,CO,CO-18
-96.3,72.4,CO,CO-18
-96.7,73.0,CO,CO-18
-98.1,73.2,CO,CO-18
-97.1,73.6,CO,CO-18
-97.7,74.1,CO,CO-18
-98.8,73.9,CO,CO-18
-100.2,74.0,CO,CO-18
-101.3,73.8,CO,CO-18
-101.4,73.5,CO,CO-18
-100.5,73.0,CO,CO-18
-102.0,73.1,CO,CO-18
-102.9,72.9,CO,CO-18
NaN,NaN,CO,End polygon
-117.8,75.3,CO,CO-19
-116.3,75.1,CO,CO-19
-115.3,75.0,CO,CO-19
-114.3,75.3,CO,CO-19
-113.2,74.9,CO,CO-19
-114.5,74.7,CO,CO-19
-114.0,74.5,CO,CO-19
-112.8,74.4,CO,CO-19
-111.7,74.5,CO,CO-19
-110.7,74.8,CO,CO-19
-109.5,75.0,CO,CO-19
-107.4,75.0,CO,CO-19
-106.2,75.0,CO,CO-19
-106.0,75.5,CO,CO-19
-105.7,75.9,CO,CO-19
-107.0,76.0,CO,CO-19
-108.6,76.3,CO,CO-19
-109.2,76.8,CO,CO-19
-110.0,76.6,CO,CO-19
-110.7,76.3,CO,CO-19
-109.8,76.1,CO,CO-19
-110.1,75.8,CO,CO-19
-109.4,75.5,CO,CO-19
-111.4,75.6,CO,CO-19
-112.0,75.9,CO,CO-19
-112.8,76.2,CO,CO-19
-114.3,76.4,CO,CO-19
-115.7,76.5,CO,CO-19
-116.4,76.1,CO,CO-19
-117.2,75.7,CO,CO-19
-117.8,75.3,CO,CO-19
NaN,NaN,CO,End polygon
-119.0,71.6,CO,CO-20
-117.8,71.4,CO,CO-20
-118.1,71.0,CO,CO-20
-117.1,70.8,CO,CO-20
-115.4,70.7,CO,CO-20
-114.0,70.7,CO,CO-20
-112.7,70.4,CO,CO-20
-114.0,70.2,CO,CO-20
-115.5,70.2,CO,CO-20
-116.8,70.1,CO,CO-20
-116.4,69.5,CO,CO-20
-115.2,69.3,CO,CO-20
-113.8,69.3,CO,CO-20
-113.1,68.6,CO,CO-20
-111.7,68.7,CO,CO-20
-110.0,68.8,CO,CO-20
-108.4,69.0,CO,CO-20
-107.1,69.2,CO,CO-20
-106.0,69.5,CO,CO-20
-105.1,69.2,CO,CO-20
-103.8,68.9,CO,CO-20
-102.6,69.0,CO,CO-20
-101.5,69.3,CO,CO-20
-102.0,69.7,CO,CO-20
-100.8,69.8,CO,CO-20
-100.7,70.2,CO,CO-20
-102.3,70.4,CO,CO-20
-103.8,70.7,CO,CO-20
-104.8,71.0,CO,CO-20
-104.6,71.6,CO,CO-20
-105.2,72.2,CO,CO-20
-105.5,72.6,CO,CO-20
-104.7,73.0,CO,CO-20
-104.2,73.4,CO,CO-20
-105.0,73.7,CO,CO-20
-106.6,73.7,CO,CO-20
-107.4,73.2,CO,CO-20
-108.0,72.7,CO,CO-20
-109.6,73.0,CO,CO-20
-110.8,72.8,CO,CO-20
-111.9,73.1,CO,CO-20
-113.2,72.7,CO,CO-20
-113.7,73.3,CO,CO-20
-114.8,73.3,CO,CO-20
-115.7,73.0,CO,CO-20
-117.0,72.8,CO,CO-20
-118.0,72.6,CO,CO-20
-118.0,72.3,CO,CO-20
-118.8,72.0,CO,CO-20
-119.0,71.6,CO,CO-20
NaN,NaN,CO,End polygon
-125.3,72.1,CO,CO-21
-123.8,71.7,CO,CO-21
-123.1,71.1,CO,CO-21
-121.8,71.3,CO,CO-21
-120.6,71.4,CO,CO-21
-119.7,71.9,CO,CO-21
-119.3,72.6,CO,CO-21
-117.8,72.9,CO,CO-21
-116.5,73.2,CO,CO-21
-115.1,73.5,CO,CO-21
-116.6,73.8,CO,CO-21
-117.6,74.3,CO,CO-21
-119.4,74.3,CO,CO-21
-121.2,74.5,CO,CO-21
-122.7,74.3,CO,CO-21
-124.4,74.1,CO,CO-21
-123.7,73.5,CO,CO-21
-124.0,73.0,CO,CO-21
-124.7,72.5,CO,CO-21
-125.3,72.1,CO,CO-21
NaN,NaN,CO,End polygon
-73.0,78.2,CO,CO-22
-71.7,77.9,CO,CO-22
-70.3,77.9,CO,CO-22
-70.0,77.6,CO,CO-22
-68.4,77.3,CO,CO-22
-70.0,77.3,CO,CO-22
-71.2,77.0,CO,CO-22
-70.3,76.8,CO,CO-22
-68.8,76.6,CO,CO-22
-69.5,76.4,CO,CO-22
-68.5,76.1,CO,CO-22
-66.6,75.9,CO,CO-22
-65.3,76.1,CO,CO-22
-63.4,76.2,CO,CO-22
-61.7,76.2,CO,CO-22
-60.0,75.8,CO,CO-22
-58.3,75.7,CO,CO-22
-58.3,75.3,CO,CO-22
-57.5,75.0,CO,CO-22
-56.5,74.5,CO,CO-22
-56.5,74.0,CO,CO-22
-55.7,73.6,CO,CO-22
-55.5,73.2,CO,CO-22
-55.8,72.6,CO,CO-22
-55.3,72.2,CO,CO-22
-55.7,71.7,CO,CO-22
-55.2,71.4,CO,CO-22
-54.0,71.4,CO,CO-22
-53.3,71.8,CO,CO-22
-52.7,71.2,CO,CO-22
-51.6,71.0,CO,CO-22
-51.3,70.5,CO,CO-22
-52.8,70.8,CO,CO-22
-54.2,70.8,CO,CO-22
-54.6,70.3,CO,CO-22
-54.8,69.7,CO,CO-22
-53.7,69.3,CO,CO-22
-52.2,69.5,CO,CO-22
-51.3,69.9,CO,CO-22
-50.8,69.3,CO,CO-22
-51.0,68.6,CO,CO-22
-52.6,68.6,CO,CO-22
-53.3,68.2,CO,CO-22
-53.7,67.6,CO,CO-22
-53.8,67.0,CO,CO-22
-53.5,66.5,CO,CO-22
-53.5,66.0,CO,CO-22
-52.4,65.5,CO,CO-22
-52.0,64.9,CO,CO-22
-52.0,64.3,CO,CO-22
-51.3,64.0,CO,CO-22
-51.3,63.6,CO,CO-22
-50.3,62.8,CO,CO-22
-50.1,62.5,CO,CO-22
-49.5,61.9,CO,CO-22
-49.0,61.4,CO,CO-22
-48.0,60.8,CO,CO-22
-46.7,60.8,CO,CO-22
-45.8,60.6,CO,CO-22
-45.2,60.2,CO,CO-22
-43.9,59.8,CO,CO-22
-43.3,60.0,CO,CO-22
-42.8,60.5,CO,CO-22
-42.7,61.0,CO,CO-22
-42.5,61.5,CO,CO-22
-42.0,62.0,CO,CO-22
-42.4,62.7,CO,CO-22
-41.5,63.0,CO,CO-22
-40.8,63.5,CO,CO-22
-40.5,64.0,CO,CO-22
-40.4,64.5,CO,CO-22
-41.0,65.2,CO,CO-22
-40.0,65.1,CO,CO-22
-39.7,65.5,CO,CO-22
-38.5,65.7,CO,CO-22
-37.0,65.7,CO,CO-22
-35.7,66.0,CO,CO-22
-34.7,66.3,CO,CO-22
-33.9,66.7,CO,CO-22
-33.4,67.1,CO,CO-22
-33.0,67.5,CO,CO-22
-32.2,67.9,CO,CO-22
-31.3,68.2,CO,CO-22
-30.0,68.2,CO,CO-22
-28.7,68.4,CO,CO-22
-27.5,68.6,CO,CO-22
-26.2,68.8,CO,CO-22
-25.3,69.1,CO,CO-22
-24.2,69.4,CO,CO-22
-23.2,69.8,CO,CO-22
-22.5,70.1,CO,CO-22
-23.8,70.2,CO,CO-22
-25.1,70.4,CO,CO-22
-26.3,70.2,CO,CO-22
-26.3,70.4,CO,CO-22
-25.3,70.7,CO,CO-22
-25.5,71.2,CO,CO-22
-24.5,71.3,CO,CO-22
-24.2,71.0,CO,CO-22
-24.0,70.6,CO,CO-22
-23.1,70.4,CO,CO-22
-21.8,70.5,CO,CO-22
-21.7,71.0,CO,CO-22
-21.7,71.4,CO,CO-22
-22.6,71.8,CO,CO-22
-23.7,72.2,CO,CO-22
-24.6,72.5,CO,CO-22
-23.3,72.3,CO,CO-22
-22.0,72.1,CO,CO-22
-21.7,72.4,CO,CO-22
-22.0,72.9,CO,CO-22
-23.0,73.0,CO,CO-22
-22.2,73.3,CO,CO-22
-21.6,73.4,CO,CO-22
-20.3,73.5,CO,CO-22
-20.3,73.8,CO,CO-22
-21.5,74.0,CO,CO-22
-19.2,74.3,CO,CO-22
-18.8,74.7,CO,CO-22
-20.1,74.7,CO,CO-22
-19.4,75.2,CO,CO-22
-19.4,75.7,CO,CO-22
-20.0,76.2,CO,CO-22
-21.5,76.3,CO,CO-22
-21.4,76.7,CO,CO-22
-20.3,76.9,CO,CO-22
-18.4,76.8,CO,CO-22
-18.2,77.1,CO,CO-22
-18.8,77.6,CO,CO-22
-19.7,77.9,CO,CO-22
-19.2,78.4,CO,CO-22
-19.5,78.8,CO,CO-22
-18.5,79.1,CO,CO-22
-18.1,79.5,CO,CO-22
-17.2,80.0,CO,CO-22
-15.8,80.4,CO,CO-22
-14.3,80.8,CO,CO-22
-11.7,81.3,CO,CO-22
-13.2,81.7,CO,CO-22
-16.4,81.8,CO,CO-22
-18.2,81.5,CO,CO-22
-19.5,81.6,CO,CO-22
-20.7,81.3,CO,CO-22
-22.5,81.1,CO,CO-22
-24.8,80.9,CO,CO-22
-23.7,81.4,CO,CO-22
-22.0,81.6,CO,CO-22
-21.3,81.8,CO,CO-22
-21.7,82.1,CO,CO-22
-23.7,82.0,CO,CO-22
-23.7,81.8,CO,CO-22
-25.3,81.7,CO,CO-22
-25.3,82.1,CO,CO-22
-29.8,82.1,CO,CO-22
-28.2,82.3,CO,CO-22
-25.6,82.2,CO,CO-22
-22.2,82.3,CO,CO-22
-20.0,82.6,CO,CO-22
-21.7,82.8,CO,CO-22
-24.0,83.0,CO,CO-22
-24.8,83.3,CO,CO-22
-27.3,83.5,CO,CO-22
-31.5,83.6,CO,CO-22
-36.0,83.7,CO,CO-22
-39.5,83.4,CO,CO-22
-44.0,83.2,CO,CO-22
-46.5,82.8,CO,CO-22
-47.3,82.4,CO,CO-22
-50.5,82.5,CO,CO-22
-51.3,82.0,CO,CO-22
-54.5,82.3,CO,CO-22
-59.3,82.1,CO,CO-22
-62.0,81.8,CO,CO-22
-61.3,81.4,CO,CO-22
-61.8,81.1,CO,CO-22
-63.8,81.2,CO,CO-22
-65.0,80.9,CO,CO-22
-66.7,80.5,CO,CO-22
-67.7,80.1,CO,CO-22
-65.0,80.1,CO,CO-22
-64.5,79.8,CO,CO-22
-65.7,79.2,CO,CO-22
-68.7,79.0,CO,CO-22
-70.3,78.8,CO,CO-22
-72.3,78.6,CO,CO-22
-73.0,78.2,CO,CO-22
NaN,NaN,CO,End polygon
-24.3,65.5,CO,CO-23
-23.6,65.4,CO,CO-23
-22.8,65.6,CO,CO-23
-22.1,65.4,CO,CO-23
-22.8,65.1,CO,CO-23
-24.0,64.8,CO,CO-23
-22.6,64.8,CO,CO-23
-22.0,64.3,CO,CO-23
-22.8,63.8,CO,CO-23
-21.0,63.8,CO,CO-23
-20.0,63.6,CO,CO-23
-18.8,63.4,CO,CO-23
-17.7,63.8,CO,CO-23
-16.7,63.8,CO,CO-23
-15.8,64.2,CO,CO-23
-14.5,64.4,CO,CO-23
-13.7,64.9,CO,CO-23
-13.7,65.5,CO,CO-23
-14.7,65.8,CO,CO-23
-14.7,66.3,CO,CO-23
-15.7,66.3,CO,CO-23
-16.3,66.5,CO,CO-23
-16.8,66.2,CO,CO-23
-17.6,66.0,CO,CO-23
-18.2,66.2,CO,CO-23
-19.2,66.1,CO,CO-23
-19.7,65.8,CO,CO-23
-20.3,66.1,CO,CO-23
-20.3,65.6,CO,CO-23
-21.4,65.4,CO,CO-23
-21.5,66.0,CO,CO-23
-22.2,66.3,CO,CO-23
-23.0,66.4,CO,CO-23
-23.0,66.2,CO,CO-23
-23.7,66.2,CO,CO-23
-23.8,65.8,CO,CO-23
-24.3,65.5,CO,CO-23
NaN,NaN,CO,End polygon
9.3,0.0,CO,CO-24(AF-AS)
9.3,-0.5,CO,CO-24(AF-AS)
8.8,-0.8,CO,CO-24(AF-AS)
9.0,-1.3,CO,CO-24(AF-AS)
9.2,-1.8,CO,CO-24(AF-AS)
9.5,-2.3,CO,CO-24(AF-AS)
9.8,-2.7,CO,CO-24(AF-AS)
10.3,-3.1,CO,CO-24(AF-AS)
10.7,-3.4,CO,CO-24(AF-AS)
11.0,-3.7,CO,CO-24(AF-AS)
11.3,-4.1,CO,CO-24(AF-AS)
11.6,-4.5,CO,CO-24(AF-AS)
11.9,-4.9,CO,CO-24(AF-AS)
12.2,-5.3,CO,CO-24(AF-AS)
12.2,-5.7,CO,CO-24(AF-AS)
12.2,-5.8,CO,CO-24(AF-AS)
12.3,-6.0,CO,CO-24(AF-AS)
12.4,-6.2,CO,CO-24(AF-AS)
12.4,-6.4,CO,CO-24(AF-AS)
12.7,-6.8,CO,CO-24(AF-AS)
12.9,-7.3,CO,CO-24(AF-AS)
13.0,-7.8,CO,CO-24(AF-AS)
13.3,-8.2,CO,CO-24(AF-AS)
13.4,-8.7,CO,CO-24(AF-AS)
13.0,-9.2,CO,CO-24(AF-AS)
13.2,-9.4,CO,CO-24(AF-AS)
13.3,-9.9,CO,CO-24(AF-AS)
13.6,-10.3,CO,CO-24(AF-AS)
13.8,-10.7,CO,CO-24(AF-AS)
13.9,-11.3,CO,CO-24(AF-AS)
13.8,-11.8,CO,CO-24(AF-AS)
13.7,-12.3,CO,CO-24(AF-AS)
13.4,-12.7,CO,CO-24(AF-AS)
13.0,-12.9,CO,CO-24(AF-AS)
12.7,-13.3,CO,CO-24(AF-AS)
12.5,-13.9,CO,CO-24(AF-AS)
12.3,-14.5,CO,CO-24(AF-AS)
12.2,-15.0,CO,CO-24(AF-AS)
12.1,-15.5,CO,CO-24(AF-AS)
11.8,-16.0,CO,CO-24(AF-AS)
11.8,-16.5,CO,CO-24(AF-AS)
11.8,-17.0,CO,CO-24(AF-AS)
11.8,-17.4,CO,CO-24(AF-AS)
11.8,-17.9,CO,CO-24(AF-AS)
12.1,-18.5,CO,CO-24(AF-AS)
12.4,-18.8,CO,CO-24(AF-AS)
12.7,-19.3,CO,CO-24(AF-AS)
12.9,-19.7,CO,CO-24(AF-AS)
13.3,-20.3,CO,CO-24(AF-AS)
13.4,-20.8,CO,CO-24(AF-AS)
13.8,-21.3,CO,CO-24(AF-AS)
13.9,-21.7,CO,CO-24(AF-AS)
14.3,-22.1,CO,CO-24(AF-AS)
14.5,-22.5,CO,CO-24(AF-AS)
14.4,-22.9,CO,CO-24(AF-AS)
14.5,-23.5,CO,CO-24(AF-AS)
14.5,-24.0,CO,CO-24(AF-AS)
14.6,-24.4,CO,CO-24(AF-AS)
14.8,-25.0,CO,CO-24(AF-AS)
14.8,-25.5,CO,CO-24(AF-AS)
14.9,-25.9,CO,CO-24(AF-AS)
15.1,-26.4,CO,CO-24(AF-AS)
15.3,-27.0,CO,CO-24(AF-AS)
15.3,-27.5,CO,CO-24(AF-AS)
15.7,-27.8,CO,CO-24(AF-AS)
15.9,-28.3,CO,CO-24(AF-AS)
16.4,-28.6,CO,CO-24(AF-AS)
16.8,-29.0,CO,CO-24(AF-AS)
16.9,-29.6,CO,CO-24(AF-AS)
17.2,-30.0,CO,CO-24(AF-AS)
17.3,-30.6,CO,CO-24(AF-AS)
17.6,-31.0,CO,CO-24(AF-AS)
17.9,-31.4,CO,CO-24(AF-AS)
18.3,-32.0,CO,CO-24(AF-AS)
18.3,-32.6,CO,CO-24(AF-AS)
18.1,-32.8,CO,CO-24(AF-AS)
17.8,-32.8,CO,CO-24(AF-AS)
18.3,-33.4,CO,CO-24(AF-AS)
18.4,-33.8,CO,CO-24(AF-AS)
18.4,-34.3,CO,CO-24(AF-AS)
18.8,-34.1,CO,CO-24(AF-AS)
19.2,-34.4,CO,CO-24(AF-AS)
19.6,-34.8,CO,CO-24(AF-AS)
20.2,-34.8,CO,CO-24(AF-AS)
20.5,-34.5,CO,CO-24(AF-AS)
21.1,-34.4,CO,CO-24(AF-AS)
21.8,-34.4,CO,CO-24(AF-AS)
22.1,-34.2,CO,CO-24(AF-AS)
22.7,-34.1,CO,CO-24(AF-AS)
23.3,-34.2,CO,CO-24(AF-AS)
23.7,-34.0,CO,CO-24(AF-AS)
24.3,-34.2,CO,CO-24(AF-AS)
24.8,-34.3,CO,CO-24(AF-AS)
25.1,-34.0,CO,CO-24(AF-AS)
25.8,-34.0,CO,CO-24(AF-AS)
26.0,-33.7,CO,CO-24(AF-AS)
26.6,-33.7,CO,CO-24(AF-AS)
27.1,-33.7,CO,CO-24(AF-AS)
27.5,-33.3,CO,CO-24(AF-AS)
28.1,-33.0,CO,CO-24(AF-AS)
28.5,-32.8,CO,CO-24(AF-AS)
28.8,-32.4,CO,CO-24(AF-AS)
29.3,-32.0,CO,CO-24(AF-AS)
29.6,-31.7,CO,CO-24(AF-AS)
30.0,-31.3,CO,CO-24(AF-AS)
30.4,-30.9,CO,CO-24(AF-AS)
30.7,-30.5,CO,CO-24(AF-AS)
30.9,-30.0,CO,CO-24(AF-AS)
31.3,-29.6,CO,CO-24(AF-AS)
31.5,-29.2,CO,CO-24(AF-AS)
32.0,-28.8,CO,CO-24(AF-AS)
32.4,-28.6,CO,CO-24(AF-AS)
32.6,-28.1,CO,CO-24(AF-AS)
32.8,-27.5,CO,CO-24(AF-AS)
32.9,-27.0,CO,CO-24(AF-AS)
32.9,-26.6,CO,CO-24(AF-AS)
32.9,-26.2,CO,CO-24(AF-AS)
32.6,-26.1,CO,CO-24(AF-AS)
32.9,-25.5,CO,CO-24(AF-AS)
33.4,-25.3,CO,CO-24(AF-AS)
33.8,-25.2,CO,CO-24(AF-AS)
34.4,-24.9,CO,CO-24(AF-AS)
34.9,-24.7,CO,CO-24(AF-AS)
35.3,-24.5,CO,CO-24(AF-AS)
35.5,-24.0,CO,CO-24(AF-AS)
35.4,-23.5,CO,CO-24(AF-AS)
35.5,-23.1,CO,CO-24(AF-AS)
35.5,-22.5,CO,CO-24(AF-AS)
35.3,-22.1,CO,CO-24(AF-AS)
35.2,-21.4,CO,CO-24(AF-AS)
35.0,-20.8,CO,CO-24(AF-AS)
34.7,-20.5,CO,CO-24(AF-AS)
34.8,-20.0,CO,CO-24(AF-AS)
35.2,-19.7,CO,CO-24(AF-AS)
35.5,-19.4,CO,CO-24(AF-AS)
