"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
"// WorldEQ_1980-1990 - Earthquake epicenters 1980-1990, M greater than 4.5 "
"// "
//   and
"// "
// ModernCO - Modern continental outlines
"// "
// See those files for references.
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type,Comment
-179.0,-29.3,EQ,
154.0,-62.1,EQ,
-175.7,-19.7,EQ,
-175.6,-25.6,EQ,
146.3,-6.0,EQ,
25.6,34.0,EQ,
-118.9,37.6,EQ,
170.5,-22.4,EQ,
-112.0,-4.8,EQ,
129.7,-7.3,EQ,
54.8,73.3,EQ,
153.0,-4.5,EQ,
-179.6,-33.9,EQ,
160.4,50.7,EQ,
-116.0,37.1,EQ,
128.4,-7.8,EQ,
144.4,21.8,EQ,
-104.5,18.0,EQ,
146.6,43.8,EQ,
120.8,13.9,EQ,
146.1,-4.6,EQ,
141.0,35.2,EQ,
161.4,-10.5,EQ,
159.3,-9.4,EQ,
-111.9,-4.7,EQ,
-77.4,-1.6,EQ,
36.0,-18.6,EQ,
175.7,51.5,EQ,
-174.5,-21.3,EQ,
158.1,-9.2,EQ,
-178.6,-20.8,EQ,
154.9,-6.4,EQ,
-178.9,-15.1,EQ,
66.3,-11.4,EQ,
66.7,-11.5,EQ,
123.1,5.2,EQ,
-175.0,-27.1,EQ,
135.3,-4.3,EQ,
-178.6,-20.2,EQ,
-173.6,-19.4,EQ,
-70.1,-17.1,EQ,
-108.7,24.0,EQ,
162.0,-10.0,EQ,
-175.9,-18.1,EQ,
-62.3,18.4,EQ,
120.9,0.4,EQ,
-14.1,-45.8,EQ,
-68.9,-21.5,EQ,
-177.6,-30.4,EQ,
-177.7,-30.3,EQ,
-173.1,-15.3,EQ,
-25.1,-59.3,EQ,
157.4,51.5,EQ,
57.7,29.9,EQ,
145.7,18.5,EQ,
125.2,-7.0,EQ,
-178.6,-17.6,EQ,
142.3,40.2,EQ,
127.8,-7.6,EQ,
121.2,19.2,EQ,
-174.0,-17.8,EQ,
-73.1,-33.1,EQ,
128.3,4.3,EQ,
-16.5,-0.2,EQ,
-27.3,-56.4,EQ,
129.0,-7.1,EQ,
142.3,-3.2,EQ,
124.6,11.4,EQ,
138.3,-2.2,EQ,
-15.2,-45.5,EQ,
116.8,-10.3,EQ,
122.7,4.6,EQ,
-46.7,16.1,EQ,
126.8,-7.7,EQ,
78.9,49.9,EQ,
-72.5,8.1,EQ,
179.6,-24.7,EQ,
152.4,-3.6,EQ,
140.5,10.7,EQ,
-79.8,2.7,EQ,
-179.3,-18.2,EQ,
-178.3,-28.9,EQ,
126.6,-7.2,EQ,
-26.6,-56.4,EQ,
-176.1,-17.9,EQ,
102.7,-4.5,EQ,
-73.1,-33.3,EQ,
147.5,43.8,EQ,
179.7,-24.9,EQ,
126.5,7.6,EQ,
106.4,-8.8,EQ,
106.5,-8.8,EQ,
125.5,11.9,EQ,
-179.0,-24.9,EQ,
-173.8,-16.4,EQ,
127.3,3.3,EQ,
119.8,-12.4,EQ,
-102.1,18.0,EQ,
-102.7,17.7,EQ,
120.8,13.7,EQ,
-79.4,2.6,EQ,
-112.9,-31.7,EQ,
-110.6,-31.3,EQ,
169.1,-23.6,EQ,
128.6,-7.4,EQ,
-4.7,-52.2,EQ,
169.2,-12.9,EQ,
-79.7,-10.1,EQ,
62.5,4.3,EQ,
70.7,36.5,EQ,
-101.8,18.1,EQ,
27.3,-52.9,EQ,
-69.8,-18.9,EQ,
141.8,25.0,EQ,
92.9,12.2,EQ,
-78.4,-1.8,EQ,
168.7,-17.3,EQ,
126.3,23.6,EQ,
-127.7,43.5,EQ,
147.8,-6.2,EQ,
-174.3,-20.0,EQ,
176.6,-40.4,EQ,
170.1,-21.5,EQ,
80.0,-21.6,EQ,
144.1,41.6,EQ,
-26.2,-59.7,EQ,
143.8,-3.6,EQ,
166.3,-11.0,EQ,
-71.3,-32.2,EQ,
119.9,15.1,EQ,
66.7,-17.1,EQ,
104.0,31.3,EQ,
125.8,9.5,EQ,
-90.4,14.6,EQ,
146.1,-3.3,EQ,
112.2,-6.2,EQ,
115.0,37.3,EQ,
169.7,-21.6,EQ,
153.7,61.8,EQ,
-165.7,53.2,EQ,
-66.4,-61.5,EQ,
132.0,-7.2,EQ,
-155.2,19.3,EQ,
-177.5,-23.2,EQ,
170.4,-21.7,EQ,
126.6,6.0,EQ,
30.4,36.2,EQ,
-116.1,37.1,EQ,
-116.0,37.1,EQ,
-175.6,-23.9,EQ,
100.3,-1.0,EQ,
-177.7,-20.7,EQ,
143.3,13.1,EQ,
-65.3,-24.0,EQ,
146.4,43.5,EQ,
-164.5,54.1,EQ,
128.0,-7.6,EQ,
151.3,45.4,EQ,
32.6,23.7,EQ,
-73.5,-17.7,EQ,
179.9,-65.6,EQ,
179.3,-23.9,EQ,
-27.3,-56.0,EQ,
-16.2,-44.0,EQ,
169.5,-22.1,EQ,
169.4,-22.1,EQ,
169.5,-22.1,EQ,
-179.7,-33.9,EQ,
-70.1,-26.0,EQ,
169.4,-22.1,EQ,
121.5,15.4,EQ,
22.8,-2.3,EQ,
-177.2,-29.5,EQ,
-176.8,-30.0,EQ,
-177.0,-29.7,EQ,
131.7,31.8,EQ,
142.0,-2.9,EQ,
49.2,40.7,EQ,
179.7,-22.8,EQ,
85.1,-41.7,EQ,
146.8,-4.3,EQ,
-108.1,79.5,EQ,
-127.3,43.6,EQ,
-179.8,-24.0,EQ,
120.8,18.8,EQ,
140.9,6.8,EQ,
-116.1,-24.5,EQ,
125.6,7.0,EQ,
146.2,43.0,EQ,
124.2,0.6,EQ,
70.7,36.4,EQ,
170.6,-22.5,EQ,
170.6,-22.4,EQ,
126.5,10.0,EQ,
142.2,-3.2,EQ,
153.5,-4.8,EQ,
146.2,43.0,EQ,
139.3,35.6,EQ,
-74.2,-8.5,EQ,
179.3,-23.7,EQ,
-173.3,-15.2,EQ,
-178.9,-20.9,EQ,
154.9,48.8,EQ,
174.0,-39.6,EQ,
-178.3,-17.6,EQ,
127.4,6.5,EQ,
8.4,73.8,EQ,
131.1,42.9,EQ,
153.9,-4.9,EQ,
-45.4,23.8,EQ,
-178.3,-32.2,EQ,
78.9,49.9,EQ,
147.6,-5.6,EQ,
127.7,-7.1,EQ,
127.4,-7.7,EQ,
48.1,40.8,EQ,
-69.8,-17.0,EQ,
-177.5,-30.8,EQ,
179.7,-37.1,EQ,
48.1,40.9,EQ,
128.8,-7.4,EQ,
142.5,40.9,EQ,
-179.5,-21.8,EQ,
88.4,-15.8,EQ,
75.4,39.8,EQ,
-174.2,-20.8,EQ,
75.2,-29.3,EQ,
151.5,45.8,EQ,
69.0,29.5,EQ,
58.1,14.6,EQ,
57.9,14.7,EQ,
152.0,-6.2,EQ,
-38.4,8.0,EQ,
152.2,-5.1,EQ,
95.9,13.7,EQ,
147.1,18.2,EQ,
100.6,-1.5,EQ,
-138.9,-21.9,EQ,
66.2,-14.5,EQ,
152.1,-6.2,EQ,
-68.8,-22.4,EQ,
-174.3,-21.3,EQ,
152.1,-6.2,EQ,
148.2,-6.1,EQ,
143.1,38.8,EQ,
125.9,23.9,EQ,
127.3,-1.2,EQ,
-173.4,-17.5,EQ,
-175.8,-23.8,EQ,
147.6,-5.7,EQ,
70.1,4.9,EQ,
154.9,-6.4,EQ,
154.9,-6.3,EQ,
177.6,-3.5,EQ,
111.8,-9.3,EQ,
-73.0,6.8,EQ,
-70.4,-33.7,EQ,
160.6,53.8,EQ,
-26.5,-56.4,EQ,
-71.4,-36.3,EQ,
148.2,14.6,EQ,
-71.9,-31.6,EQ,
123.3,0.9,EQ,
-73.1,6.7,EQ,
147.6,43.3,EQ,
104.1,-6.4,EQ,
153.8,46.5,EQ,
126.4,1.5,EQ,
25.2,39.2,EQ,
-105.4,-35.3,EQ,
121.0,13.2,EQ,
120.7,-8.5,EQ,
-92.3,14.8,EQ,
25.4,39.3,EQ,
25.5,39.2,EQ,
78.2,49.8,EQ,
154.7,-9.8,EQ,
159.3,54.2,EQ,
-179.9,-24.9,EQ,
150.6,-3.8,EQ,
130.2,-6.5,EQ,
-173.8,-15.5,EQ,
-70.3,-19.2,EQ,
-177.6,-30.0,EQ,
-176.4,-22.0,EQ,
-177.4,-30.3,EQ,
-177.4,-30.3,EQ,
-177.3,-30.2,EQ,
-177.3,-30.1,EQ,
-177.4,-30.4,EQ,
118.5,4.8,EQ,
-177.4,-30.5,EQ,
-177.5,-30.4,EQ,
-177.4,-30.3,EQ,
-62.4,11.0,EQ,
-66.5,-24.0,EQ,
-177.7,-29.9,EQ,
-177.7,-30.0,EQ,
28.7,40.1,EQ,
-177.6,-30.4,EQ,
129.1,-7.2,EQ,
78.9,49.9,EQ,
-177.6,-30.0,EQ,
139.8,-2.1,EQ,
176.3,-40.5,EQ,
24.9,38.9,EQ,
-80.0,-8.3,EQ,
168.2,-15.0,EQ,
143.5,21.6,EQ,
143.6,21.5,EQ,
45.9,35.1,EQ,
143.6,21.5,EQ,
95.9,13.7,EQ,
143.6,21.5,EQ,
143.4,21.5,EQ,
24.8,38.8,EQ,
-177.4,-30.3,EQ,
179.9,-23.8,EQ,
-177.9,-30.2,EQ,
143.6,21.5,EQ,
147.7,43.7,EQ,
-148.1,64.6,EQ,
126.9,6.8,EQ,
-15.4,-39.9,EQ,
123.9,0.9,EQ,
-27.9,0.8,EQ,
-178.5,-18.0,EQ,
143.7,21.5,EQ,
142.6,26.8,EQ,
-100.2,16.8,EQ,
-100.1,16.8,EQ,
57.5,30.7,EQ,
-21.9,-1.0,EQ,
-177.0,-25.5,EQ,
-177.6,-30.1,EQ,
145.6,18.0,EQ,
145.5,17.9,EQ,
145.5,18.0,EQ,
-69.6,-19.1,EQ,
-177.3,-23.2,EQ,
127.0,6.9,EQ,
-21.9,-0.9,EQ,
-11.5,-5.6,EQ,
161.3,-10.5,EQ,
-176.6,51.5,EQ,
123.9,5.0,EQ,
166.7,-12.1,EQ,
177.6,-3.4,EQ,
-26.5,-56.4,EQ,
179.6,-31.6,EQ,
140.3,40.1,EQ,
-61.6,14.9,EQ,
141.8,37.8,EQ,
-178.6,-17.9,EQ,
128.6,26.1,EQ,
-66.7,47.0,EQ,
-66.6,47.0,EQ,
28.3,-1.7,EQ,
147.4,-6.2,EQ,
-177.3,-29.8,EQ,
129.7,-3.0,EQ,
-91.6,-0.7,EQ,
77.8,-38.0,EQ,
124.4,13.8,EQ,
124.5,14.0,EQ,
124.4,13.9,EQ,
-66.7,47.0,EQ,
28.0,-52.5,EQ,
-87.6,13.2,EQ,
152.2,-9.6,EQ,
119.8,-8.0,EQ,
152.2,-9.5,EQ,
149.6,44.6,EQ,
-13.1,-11.4,EQ,
126.3,1.2,EQ,
-176.4,-30.0,EQ,
149.4,44.3,EQ,
110.3,54.8,EQ,
151.9,-9.5,EQ,
124.2,10.0,EQ,
162.3,-10.7,EQ,
145.4,13.0,EQ,
152.1,-9.5,EQ,
152.2,-9.4,EQ,
-178.9,-17.7,EQ,
-79.4,2.7,EQ,
-74.2,5.8,EQ,
142.1,12.0,EQ,
167.8,-17.3,EQ,
24.3,40.0,EQ,
24.6,39.9,EQ,
153.5,-4.0,EQ,
-45.4,21.5,EQ,
-45.3,21.5,EQ,
125.2,3.2,EQ,
102.2,-5.0,EQ,
177.4,-3.4,EQ,
94.0,6.9,EQ,
94.1,7.1,EQ,
94.0,7.0,EQ,
93.9,7.1,EQ,
126.4,5.8,EQ,
160.5,52.5,EQ,
160.5,52.6,EQ,
-174.7,-23.7,EQ,
-60.4,13.7,EQ,
-45.4,21.8,EQ,
121.1,21.7,EQ,
-155.6,19.2,EQ,
-155.6,19.2,EQ,
126.7,2.4,EQ,
166.3,-11.6,EQ,
89.8,30.8,EQ,
169.2,-19.1,EQ,
161.1,-10.3,EQ,
-45.5,21.4,EQ,
126.9,6.7,EQ,
152.2,-9.4,EQ,
143.6,20.7,EQ,
121.7,23.9,EQ,
82.2,31.7,EQ,
82.2,31.6,EQ,
-45.5,21.6,EQ,
82.3,31.6,EQ,
82.3,31.5,EQ,
124.3,14.1,EQ,
57.0,-32.7,EQ,
94.7,21.5,EQ,
57.0,-32.7,EQ,
128.2,-3.3,EQ,
147.2,-6.1,EQ,
-165.7,53.2,EQ,
94.0,6.9,EQ,
82.3,31.6,EQ,
125.5,-6.8,EQ,
146.0,-7.2,EQ,
177.5,-3.4,EQ,
168.0,-17.5,EQ,
152.1,-5.1,EQ,
-74.4,-7.1,EQ,
111.7,-6.1,EQ,
144.7,22.0,EQ,
-179.4,-17.9,EQ,
141.3,31.0,EQ,
-71.8,-27.4,EQ,
-116.1,37.1,EQ,
147.8,49.2,EQ,
127.1,6.8,EQ,
-45.3,25.5,EQ,
-61.4,16.7,EQ,
174.4,-21.4,EQ,
121.0,18.6,EQ,
141.9,41.7,EQ,
-179.2,-22.7,EQ,
-178.7,-17.8,EQ,
126.5,5.3,EQ,
122.2,0.3,EQ,
-25.4,-56.1,EQ,
-85.2,1.0,EQ,
-177.5,-30.3,EQ,
-109.5,25.8,EQ,
-79.2,-2.3,EQ,
-178.8,-17.8,EQ,
-67.0,-21.8,EQ,
80.8,-41.0,EQ,
135.6,36.8,EQ,
102.2,-6.1,EQ,
-172.5,-16.9,EQ,
127.8,4.5,EQ,
-77.5,-5.0,EQ,
-172.8,-17.6,EQ,
175.7,-40.7,EQ,
152.1,-6.2,EQ,
105.4,-6.0,EQ,
-125.4,41.1,EQ,
-176.9,51.8,EQ,
179.3,-23.2,EQ,
179.0,51.1,EQ,
-113.1,29.0,EQ,
-178.7,-19.4,EQ,
-71.8,-29.9,EQ,
127.2,5.1,EQ,
126.8,2.3,EQ,
-73.4,-37.3,EQ,
180.0,-25.3,EQ,
123.0,24.4,EQ,
-27.5,-56.1,EQ,
160.9,55.9,EQ,
-45.7,20.3,EQ,
143.3,43.3,EQ,
106.9,-6.9,EQ,
-45.8,20.4,EQ,
-66.5,-22.6,EQ,
118.0,-11.5,EQ,
128.2,2.3,EQ,
171.5,-22.3,EQ,
-116.5,37.2,EQ,
-116.3,37.3,EQ,
167.6,-13.1,EQ,
94.8,5.7,EQ,
-177.9,-30.2,EQ,
128.5,1.5,EQ,
-176.5,-17.9,EQ,
100.1,-47.4,EQ,
138.0,8.9,EQ,
125.7,38.3,EQ,
177.5,-3.5,EQ,
124.8,23.4,EQ,
156.0,49.7,EQ,
141.8,12.6,EQ,
147.2,-5.5,EQ,
121.6,23.8,EQ,
78.1,49.8,EQ,
126.5,5.4,EQ,
144.8,42.4,EQ,
151.8,-5.3,EQ,
166.1,-10.7,EQ,
177.2,-16.7,EQ,
-173.9,-17.9,EQ,
166.0,-10.9,EQ,
141.0,33.6,EQ,
141.2,33.6,EQ,
102.4,-6.2,EQ,
141.2,43.3,EQ,
128.2,1.8,EQ,
141.0,33.6,EQ,
73.8,35.6,EQ,
161.0,-10.1,EQ,
177.4,-3.1,EQ,
177.4,-3.4,EQ,
165.8,-11.5,EQ,
-39.4,8.0,EQ,
-179.1,-33.3,EQ,
126.2,6.0,EQ,
97.8,4.4,EQ,
120.2,1.1,EQ,
172.6,-22.9,EQ,
-173.1,-17.6,EQ,
-73.1,-33.3,EQ,
167.9,-18.0,EQ,
171.6,-22.3,EQ,
168.2,-16.1,EQ,
-147.9,62.3,EQ,
-174.7,-16.1,EQ,
143.5,22.3,EQ,
-178.3,51.6,EQ,
60.8,-29.6,EQ,
129.6,37.0,EQ,
-173.5,-21.7,EQ,
117.3,-11.3,EQ,
-92.6,16.5,EQ,
120.3,-7.3,EQ,
125.9,0.8,EQ,
140.3,-2.6,EQ,
-176.0,-22.8,EQ,
173.6,-22.4,EQ,
-89.0,13.3,EQ,
151.0,45.4,EQ,
161.3,-10.9,EQ,
103.9,-6.1,EQ,
161.9,-10.8,EQ,
-179.8,-31.7,EQ,
169.8,-21.6,EQ,
131.6,32.0,EQ,
136.3,-0.8,EQ,
140.5,36.4,EQ,
92.3,11.1,EQ,
-179.8,-23.5,EQ,
-179.5,-31.6,EQ,
72.7,38.0,EQ,
97.4,3.7,EQ,
-175.6,-25.1,EQ,
-117.8,35.8,EQ,
177.6,-3.0,EQ,
152.1,-6.2,EQ,
124.8,-0.1,EQ,
152.1,-6.1,EQ,
131.6,31.6,EQ,
159.8,53.0,EQ,
155.2,-7.0,EQ,
126.9,2.2,EQ,
-173.5,-16.8,EQ,
-27.3,-56.0,EQ,
-172.9,-19.3,EQ,
139.6,-50.3,EQ,
177.5,-3.4,EQ,
140.9,33.6,EQ,
118.5,-9.3,EQ,
-72.0,-17.1,EQ,
123.5,13.9,EQ,
60.7,-29.9,EQ,
123.6,13.9,EQ,
123.7,13.8,EQ,
-179.3,-21.6,EQ,
126.2,10.0,EQ,
-67.3,-31.8,EQ,
177.5,-3.2,EQ,
-177.2,-29.1,EQ,
177.5,-3.5,EQ,
144.8,40.2,EQ,
147.5,-6.4,EQ,
-28.0,-55.3,EQ,
-90.9,1.6,EQ,
-162.2,52.8,EQ,
120.7,-49.3,EQ,
177.5,-3.3,EQ,
-93.7,15.2,EQ,
173.3,-21.7,EQ,
-78.3,5.8,EQ,
16.3,46.2,EQ,
177.5,-3.3,EQ,
-86.7,11.6,EQ,
177.6,-3.4,EQ,
139.1,-2.3,EQ,
101.9,-4.6,EQ,
38.9,-43.6,EQ,
129.4,-4.5,EQ,
138.8,-2.8,EQ,
177.7,-3.3,EQ,
86.5,47.6,EQ,
-138.9,-22.0,EQ,
142.5,42.1,EQ,
142.4,42.2,EQ,
-88.3,12.6,EQ,
142.4,42.5,EQ,
142.3,42.2,EQ,
15.8,39.9,EQ,
142.5,42.2,EQ,
-175.2,-18.6,EQ,
-46.9,-53.0,EQ,
177.5,-3.2,EQ,
175.1,6.7,EQ,
125.9,6.1,EQ,
97.0,2.5,EQ,
177.5,-3.4,EQ,
-31.7,52.4,EQ,
121.1,-10.1,EQ,
106.0,-8.6,EQ,
-27.2,-56.0,EQ,
-68.7,-19.9,EQ,
-77.7,-12.4,EQ,
118.4,-9.5,EQ,
-174.2,-19.3,EQ,
142.5,42.2,EQ,
68.8,28.6,EQ,
142.5,42.2,EQ,
-174.4,-22.8,EQ,
119.2,-11.5,EQ,
-46.8,-52.7,EQ,
167.5,-15.3,EQ,
143.1,-3.3,EQ,
142.5,42.0,EQ,
142.5,42.0,EQ,
152.8,-4.3,EQ,
129.4,-6.8,EQ,
-176.6,-14.3,EQ,
177.4,-3.2,EQ,
161.1,-10.3,EQ,
129.9,-5.3,EQ,
142.5,42.0,EQ,
-85.8,10.7,EQ,
140.8,34.7,EQ,
160.3,54.3,EQ,
140.9,34.8,EQ,
177.6,-3.4,EQ,
162.9,-11.1,EQ,
162.9,-11.1,EQ,
163.2,-11.1,EQ,
163.1,-11.1,EQ,
69.2,-22.1,EQ,
41.9,39.2,EQ,
142.4,42.2,EQ,
-178.7,-31.5,EQ,
-180.0,-30.9,EQ,
167.1,-13.2,EQ,
-175.4,-15.6,EQ,
-76.1,-12.7,EQ,
144.7,46.3,EQ,
145.6,-3.7,EQ,
-179.6,-15.5,EQ,
148.9,-5.0,EQ,
147.6,-6.2,EQ,
123.3,0.1,EQ,
178.2,-36.0,EQ,
-47.1,-52.9,EQ,
142.3,42.2,EQ,
95.5,23.6,EQ,
-66.6,47.0,EQ,
138.8,-2.6,EQ,
-176.9,-22.3,EQ,
138.6,-2.8,EQ,
-71.4,-18.4,EQ,
-69.0,-23.1,EQ,
168.2,-15.1,EQ,
167.4,-15.3,EQ,
122.4,24.8,EQ,
-10.5,39.6,EQ,
139.7,-3.5,EQ,
88.9,27.4,EQ,
94.0,7.5,EQ,
168.1,-15.1,EQ,
-92.1,14.2,EQ,
-92.1,14.3,EQ,
-174.6,-19.0,EQ,
142.1,-3.1,EQ,
-78.6,-2.5,EQ,
145.6,19.1,EQ,
-178.4,-20.5,EQ,
-85.8,10.7,EQ,
86.3,18.5,EQ,
-58.1,-24.8,EQ,
-174.2,-20.6,EQ,
-71.4,-29.6,EQ,
94.0,7.4,EQ,
126.2,26.5,EQ,
177.5,-3.3,EQ,
24.5,40.0,EQ,
58.0,-33.9,EQ,
58.1,-33.8,EQ,
-35.8,7.1,EQ,
-83.5,17.4,EQ,
-176.3,-21.0,EQ,
-78.6,-2.9,EQ,
-71.8,-22.2,EQ,
-177.9,-30.2,EQ,
154.1,46.8,EQ,
141.8,41.8,EQ,
128.5,2.4,EQ,
-27.3,-56.2,EQ,
142.6,42.1,EQ,
143.0,12.2,EQ,
26.8,-27.9,EQ,
155.8,-6.9,EQ,
-27.3,-55.5,EQ,
177.5,-3.4,EQ,
167.2,-15.1,EQ,
-178.5,-30.6,EQ,
150.6,46.6,EQ,
-27.6,-55.7,EQ,
103.2,-4.7,EQ,
-161.6,54.2,EQ,
-118.5,38.0,EQ,
126.6,4.7,EQ,
128.6,-7.4,EQ,
-173.0,-15.8,EQ,
-73.1,-17.0,EQ,
120.5,19.9,EQ,
177.4,-3.4,EQ,
120.6,19.9,EQ,
148.9,44.7,EQ,
130.7,-6.5,EQ,
161.0,55.8,EQ,
141.6,34.9,EQ,
142.2,28.9,EQ,
177.5,-3.4,EQ,
-91.6,14.3,EQ,
-114.1,-28.2,EQ,
126.2,5.9,EQ,
177.6,-3.5,EQ,
-178.6,-26.0,EQ,
125.8,4.4,EQ,
-66.0,-22.6,EQ,
120.5,19.9,EQ,
-78.8,-9.5,EQ,
102.4,-5.1,EQ,
129.9,-6.8,EQ,
133.7,-5.6,EQ,
116.5,-6.8,EQ,
177.6,-3.5,EQ,
177.6,-3.4,EQ,
-178.6,-18.0,EQ,
94.9,29.9,EQ,
-178.5,-29.9,EQ,
-141.1,60.2,EQ,
-179.8,51.2,EQ,
177.5,-3.3,EQ,
144.0,-7.0,EQ,
78.9,49.9,EQ,
146.3,-3.5,EQ,
167.4,-15.1,EQ,
177.5,-3.3,EQ,
-116.4,37.3,EQ,
-26.3,-59.6,EQ,
-87.7,14.5,EQ,
154.0,46.9,EQ,
-174.1,-17.0,EQ,
119.0,-4.1,EQ,
121.5,-8.3,EQ,
121.5,-8.3,EQ,
121.5,-8.4,EQ,
177.6,-3.4,EQ,
126.6,4.8,EQ,
-177.2,-24.7,EQ,
-109.3,19.3,EQ,
41.4,-10.6,EQ,
176.3,51.6,EQ,
-27.5,-56.2,EQ,
150.7,-10.3,EQ,
-177.1,-29.4,EQ,
-177.3,-29.2,EQ,
71.4,31.6,EQ,
167.4,-15.9,EQ,
-28.9,43.6,EQ,
-177.2,-29.3,EQ,
-177.1,-29.4,EQ,
140.0,-3.8,EQ,
-176.8,-29.6,EQ,
-176.7,-29.7,EQ,
167.1,-12.0,EQ,
-141.2,60.1,EQ,
-141.2,60.1,EQ,
-177.1,-29.4,EQ,
143.6,11.9,EQ,
-76.1,-13.5,EQ,
46.2,41.2,EQ,
-177.3,-29.8,EQ,
-68.8,-23.5,EQ,
-141.1,60.1,EQ,
107.9,-8.0,EQ,
125.7,6.0,EQ,
-177.9,-18.5,EQ,
129.3,31.4,EQ,
71.5,40.1,EQ,
147.2,-6.0,EQ,
123.3,-0.6,EQ,
-20.9,-60.6,EQ,
-179.4,-30.7,EQ,
-116.0,37.1,EQ,
141.2,42.4,EQ,
-6.2,70.9,EQ,
124.2,-8.8,EQ,
94.5,-10.7,EQ,
75.5,-30.0,EQ,
-60.8,19.2,EQ,
-62.5,10.7,EQ,
75.4,-30.3,EQ,
123.7,-7.4,EQ,
135.6,33.5,EQ,
154.0,46.9,EQ,
152.7,-4.0,EQ,
128.5,-7.7,EQ,
177.4,-3.3,EQ,
160.6,-10.2,EQ,
150.3,-5.5,EQ,
179.2,-24.6,EQ,
58.2,-31.6,EQ,
-177.8,-30.5,EQ,
-177.8,-30.5,EQ,
129.7,-6.7,EQ,
168.9,-20.4,EQ,
158.0,52.6,EQ,
-179.7,-35.3,EQ,
127.2,9.6,EQ,
141.9,-2.9,EQ,
53.8,14.3,EQ,
53.7,14.5,EQ,
142.0,-2.8,EQ,
-155.9,20.0,EQ,
68.4,39.2,EQ,
179.4,-24.0,EQ,
-178.8,-32.4,EQ,
120.1,14.9,EQ,
-129.7,50.6,EQ,
-176.4,-21.2,EQ,
-113.9,-27.9,EQ,
-104.3,-4.0,EQ,
-103.8,-35.3,EQ,
177.5,-3.5,EQ,
-179.2,-35.6,EQ,
177.4,-3.3,EQ,
-109.0,24.1,EQ,
173.9,-22.4,EQ,
-175.5,-17.5,EQ,
103.3,-4.7,EQ,
-34.8,52.8,EQ,
123.3,-6.6,EQ,
128.8,-7.3,EQ,
169.9,-20.8,EQ,
-78.0,-1.6,EQ,
168.2,-20.3,EQ,
-175.0,-17.7,EQ,
172.2,-27.8,EQ,
155.6,-6.7,EQ,
125.8,12.9,EQ,
142.6,42.1,EQ,
158.4,-55.1,EQ,
-175.6,-26.0,EQ,
94.0,7.6,EQ,
141.2,35.2,EQ,
-13.3,-27.5,EQ,
-26.2,-58.5,EQ,
106.9,-6.9,EQ,
120.1,17.9,EQ,
58.4,8.5,EQ,
177.4,-3.4,EQ,
61.1,5.7,EQ,
155.0,48.8,EQ,
177.6,-3.2,EQ,
132.6,3.5,EQ,
166.7,-11.9,EQ,
145.0,-1.4,EQ,
142.3,33.0,EQ,
123.8,-7.1,EQ,
144.5,13.6,EQ,
-111.6,-13.4,EQ,
127.1,-0.9,EQ,
-178.8,-20.8,EQ,
-178.8,-20.8,EQ,
143.3,-5.1,EQ,
-68.4,-22.3,EQ,
143.2,42.8,EQ,
-70.2,-25.0,EQ,
152.5,-5.2,EQ,
152.8,-6.3,EQ,
165.4,55.1,EQ,
135.8,7.8,EQ,
142.1,38.7,EQ,
-75.1,-41.5,EQ,
102.0,22.0,EQ,
-14.5,-14.0,EQ,
-70.3,-42.9,EQ,
103.4,-5.2,EQ,
48.2,33.7,EQ,
141.3,24.7,EQ,
-172.5,-18.1,EQ,
-76.4,-14.1,EQ,
126.3,9.4,EQ,
-68.0,-18.9,EQ,
165.8,-12.6,EQ,
-168.6,52.2,EQ,
147.3,-1.5,EQ,
177.6,-39.0,EQ,
-177.3,51.6,EQ,
117.9,1.5,EQ,
124.5,4.1,EQ,
145.0,13.9,EQ,
148.3,44.4,EQ,
-176.0,-21.5,EQ,
-75.2,-43.1,EQ,
-125.0,-19.6,EQ,
-168.6,52.2,EQ,
-36.0,35.4,EQ,
-172.4,-18.0,EQ,
154.6,-60.9,EQ,
164.3,58.5,EQ,
-98.1,16.6,EQ,
-98.4,16.6,EQ,
162.9,54.2,EQ,
88.3,-41.9,EQ,
151.0,-5.7,EQ,
95.4,-46.1,EQ,
141.8,30.9,EQ,
-67.4,-21.4,EQ,
-174.4,-17.6,EQ,
-174.4,-17.7,EQ,
87.3,85.6,EQ,
87.4,85.6,EQ,
86.6,85.7,EQ,
-179.2,-15.1,EQ,
147.3,-5.5,EQ,
-64.4,18.8,EQ,
85.9,85.7,EQ,
141.6,10.8,EQ,
-176.2,-22.7,EQ,
138.3,30.4,EQ,
177.4,-3.4,EQ,
55.7,32.0,EQ,
154.9,-6.9,EQ,
154.5,-6.9,EQ,
-176.3,-21.9,EQ,
-177.8,-16.1,EQ,
123.3,-0.1,EQ,
-177.5,-15.6,EQ,
103.1,-4.7,EQ,
121.5,8.1,EQ,
-98.7,-36.5,EQ,
-98.4,16.5,EQ,
-178.5,51.3,EQ,
99.9,31.9,EQ,
178.0,-40.6,EQ,
-177.5,-31.8,EQ,
-173.4,-15.3,EQ,
143.0,38.5,EQ,
171.7,-22.6,EQ,
171.7,-22.8,EQ,
58.4,-34.0,EQ,
171.8,-22.6,EQ,
-18.5,-60.0,EQ,
-178.3,-33.5,EQ,
-89.3,13.3,EQ,
